Date,NC LONG,NC SHORT,NC SPREAD,C LONG,C SHORT,TOT LONG,TOT SHORT,NR LONG,NR SHORT
2025-03-25,61767,53078,2486,117916,141799,182169,197363,42020,26826
2025-04-01,70420,55242,1683,134323,162835,206426,219760,41232,27898
2025-04-08,73557,49293,2141,143676,174107,219374,225541,35189,29022
2025-04-15,72564,40770,1584,130508,161341,204656,203695,30750,31711
2025-04-22,76663,38983,2650,129366,166611,208679,208244,33405,33840
2025-04-29,77026,46163,4542,132873,156165,214441,206870,32433,40004
2025-05-06,85091,52244,6320,135792,158546,227203,217110,31046,41139
2025-05-13,85720,66173,6564,157125,167278,249409,240015,34258,43652
2025-05-20,82637,68107,7536,155475,159198,245648,234841,33720,44527
2025-05-27,85026,67994,6812,146466,156641,238304,231447,36839,43696
2025-06-03,82789,68119,6463,150507,159961,239759,234543,37275,42491
2025-06-10,84033,66306,5728,149673,161735,239434,233769,37454,43119
2025-06-17,83169,67475,16340,175186,182488,274695,266303,37084,45476
2025-06-24,76652,60143,7810,132181,154225,216643,222178,36687,31152
2025-07-01,78223,51087,5904,141077,179414,225204,236405,40189,28988
2025-07-08,81547,50336,7892,140837,182463,230276,240691,40146,29731
2025-07-15,85897,51005,3175,144565,185774,233637,239954,38024,31707
2025-07-22,76429,45701,4799,150780,187912,232008,238412,38964,32560
2025-07-29,85010,50056,3721,155735,196468,244466,250245,37296,31517
2025-08-05,86551,52715,3025,146832,191599,236408,247339,41099,30168
2025-08-12,97915,55603,3603,162022,210873,263540,270079,40036,33497
2025-08-19,87625,53780,3385,156392,200860,247402,258025,42175,31552
2025-08-26,89500,53418,2067,150560,199281,242127,254766,42228,29589
2025-09-02,79561,64117,2959,160254,183271,242774,250347,39447,31874
2025-09-09,88779,63306,4514,164102,197268,257395,265088,39575,31882
2025-09-16,90185,72379,31895,187811,212090,309891,316364,41530,35057
2025-09-23,89971,66566,6587,140942,168335,237500,241488,37195,33207
2025-09-30,89879,48871,4286,145560,193166,239725,246323,38463,31865
2025-10-07,93208,49867,3068,149628,198793,245904,251728,39497,33673
2025-10-14,91955,39128,9425,137705,198105,239085,246658,39745,32172
2025-10-21,100979,52117,6823,142296,198144,250098,257084,39740,32754
2025-10-28,100774,58472,7701,151286,199030,259761,265203,39425,33983
2025-11-04,93977,45806,8730,148215,206739,250922,261275,41787,31434
2025-11-10,101626,51810,5969,147257,209126,254852,266905,41787,29734
2025-11-18,99459,53049,4948,151531,211795,255938,269792,43649,29795
2025-11-25,104939,47546,3570,146877,213631,255386,264747,41298,31937
2025-12-02,107949,59631,3579,153235,215351,264763,278561,43448,29650
2025-12-09,109764,61713,6548,164507,226986,280819,295247,44564,30136
2025-12-16,116486,70110,27974,187278,250498,331738,348582,46955,30111
2025-12-23,93633,61800,1634,126851,176588,222118,240022,43498,25594
2025-12-30,96807,71756,1725,135278,178734,233810,252215,42729,24324
2026-01-06,97312,64726,2577,130513,182158,230402,249461,43851,24792
2026-01-13,97781,68640,2233,138893,183598,238907,254471,39971,24407
2026-01-20,85485,64351,3782,136319,170706,225586,238839,41532,28279
