Date,NC LONG,NC SHORT,NC SPREAD,C LONG,C SHORT,TOT LONG,TOT SHORT,NR LONG,NR SHORT
2025-01-28,59331,81003,4988,121421,82067,185740,168058,21081,38763
2025-02-04,65442,76765,4632,111619,86590,181693,167987,22951,36657
2025-02-11,69087,72255,9546,105189,88709,183822,170510,24316,37628
2025-02-18,73564,74143,5676,100001,89204,179241,169023,24129,34347
2025-02-25,74089,69626,6110,95277,89091,175476,164827,24992,35641
2025-03-04,81866,63292,9652,81410,95120,172928,168064,27706,32570
2025-03-11,94786,65593,20577,92023,124384,207386,210554,41071,37903
2025-03-18,95941,66539,2675,48822,87566,147438,156780,33403,24061
2025-03-25,109016,64733,1127,48843,99525,158986,165385,32226,25827
2025-04-01,104986,70360,1606,50320,89110,156912,161076,30248,26084
2025-04-08,91733,74423,1327,59719,75514,152779,151264,24131,25646
2025-04-15,85708,79199,888,61721,71210,148317,151297,28689,25709
2025-04-22,94021,73531,1735,54477,79916,150233,155182,29322,24373
2025-04-29,91064,67105,14511,55263,84986,160838,166602,31474,25710
2025-05-06,94384,65149,16340,57797,92533,168521,174022,31693,26192
2025-05-13,89540,62324,16720,55836,87895,162096,166939,32765,27922
2025-05-20,88144,64151,16339,57675,91492,162158,171982,33168,23344
2025-05-27,102391,67012,4843,59033,105900,166267,177755,36723,25235
2025-06-03,103672,68457,18378,74588,123553,196638,210388,36963,23213
2025-06-10,111076,59442,6000,60665,121227,177741,186669,36199,27271
2025-06-17,106282,63425,1200,35707,87770,143189,152395,33837,24631
2025-06-24,99848,65453,978,43166,87201,143992,153632,35906,26266
2025-07-01,107150,75751,623,42773,86744,150546,163118,38143,25571
2025-07-08,108019,74825,1408,45495,89037,154922,165270,36635,26287
2025-07-15,100980,71789,1892,49932,87413,152804,161094,34471,26181
2025-07-22,93760,93190,1600,67928,73667,163288,168457,32179,27010
2025-07-29,87799,99827,2055,88729,75405,178583,177287,29296,30592
2025-08-05,65635,98938,2459,108854,76211,176948,177608,29306,28646
2025-08-12,73736,112829,2808,109217,73700,185761,189337,30321,26745
2025-08-19,81303,106488,2010,103816,83024,187129,191522,32702,28309
2025-08-26,76001,107354,2749,108993,83031,187743,193134,32163,26772
2025-09-02,76062,109202,1403,117507,85703,194972,196308,31465,30129
2025-09-09,74849,108454,30021,184370,154586,289240,293061,33639,29818
2025-09-16,80796,87376,3856,112620,117719,197272,208951,37259,25580
2025-09-23,84500,86464,3229,112662,115866,200391,205559,32775,27607
2025-09-30,80540,89434,2228,113199,105453,195967,197115,30459,29311
2025-10-07,94411,98887,3515,121358,117829,219284,220231,28266,27319
2025-10-14,79515,91144,1903,129942,113152,211360,206199,26160,31321
2025-10-21,75419,92194,2201,127352,111747,204972,206142,28512,27342
2025-10-28,82471,102733,1565,138267,111167,222303,215465,25815,32653
2025-11-04,63117,118136,3936,178498,111671,245551,233743,25366,37174
2025-11-10,52423,133427,2704,192529,100126,247656,236257,24956,36355
2025-11-18,53189,132446,2986,200570,107474,256745,242906,22596,36435
2025-11-25,45257,138478,10639,233392,131392,289288,280509,26262,35041
2025-12-02,52252,132432,8850,212626,123411,273728,264693,26040,35075
2025-12-09,60319,135834,32645,213264,128982,306228,297461,26177,34944
2025-12-16,61968,110466,3367,106912,56503,172247,170336,109784,111695
2025-12-23,63540,104739,2334,104258,60602,170132,167675,28000,30457
2025-12-30,69492,102699,2321,97782,63299,169595,168319,26408,27684
2026-01-06,76486,107024,3257,96932,67694,176675,177975,29639,28339
2026-01-13,79003,104273,2789,97243,71739,179035,178801,28832,29066
2026-01-20,81332,103312,2014,91023,73941,174369,179267,33243,28345
