Date,Bull,Neutral,Bear
12-18-97,0.4,0.41,0.19
12-11-97,0.46,0.37,0.17
12-4-97,0.49,0.33,0.18
11-26-97,0.4,0.4,0.2
11-20-97,0.4,0.38,0.22
11-13-97,0.45,0.38,0.17
11-6-97,0.38,0.37,0.25
10-30-97,0.41,0.36,0.23
10-23-97,0.4,0.46,0.14
10-16-97,0.43,0.36,0.21
10-9-97,0.43,0.43,0.14
10-2-97,0.38,0.43,0.19
9-25-97,0.39,0.42,0.19
9-18-97,0.4,0.44,0.16
9-11-97,0.42,0.36,0.22
9-4-97,0.37,0.38,0.25
8-28-97,0.5,0.28,0.22
8-21-97,0.47,0.33,0.2
8-14-97,0.49,0.3,0.21
8-7-97,0.49,0.28,0.23
7-31-97,0.48,0.26,0.26
7-24-97,0.53,0.25,0.22
7-17-97,0.54,0.3,0.16
7-10-97,0.49,0.33,0.18
7-3-97,0.45,0.3,0.25
6-26-97,0.52,0.25,0.23
6-19-97,0.59,0.26,0.15
6-12-97,0.49,0.35,0.16
6-5-97,0.52,0.33,0.15
5-29-97,0.4,0.4,0.2
5-22-97,0.4,0.35,0.25
5-15-97,0.41,0.36,0.23
5-8-97,0.3,0.44,0.26
5-1-97,0.27,0.44,0.29
4-24-97,0.28,0.4,0.32
4-17-97,0.31,0.41,0.28
4-10-97,0.26,0.37,0.37
4-3-97,0.29,0.4,0.31
3-27-97,0.27,0.4,0.33
3-20-97,0.36,0.42,0.22
3-13-97,0.34,0.36,0.3
3-6-97,0.43,0.37,0.2
2-27-97,0.63,0.22,0.15
2-20-97,0.44,0.36,0.2
2-13-97,0.45,0.37,0.18
2-6-97,0.47,0.29,0.24
1-30-97,0.51,0.33,0.16
1-23-97,0.37,0.41,0.22
1-16-97,0.42,0.32,0.26
1-9-97,0.36,0.39,0.25
1-2-97,0.43,0.33,0.24
12-26-96,0.37,0.33,0.3
12-19-96,0.33,0.28,0.39
12-12-96,0.4,0.28,0.32
12-5-96,0.41,0.26,0.33
11-27-96,0.52,0.27,0.21
11-21-96,0.43,0.3,0.27
11-14-96,0.37,0.34,0.29
11-7-96,0.26,0.45,0.29
10-31-96,0.37,0.29,0.34
10-24-96,0.42,0.33,0.25
10-17-96,0.39,0.36,0.25
10-10-96,0.38,0.36,0.26
10-3-96,0.4,0.31,0.29
9-26-96,0.34,0.39,0.27
9-19-96,0.28,0.41,0.31
9-12-96,0.26,0.46,0.28
9-5-96,0.29,0.35,0.36
8-29-96,0.28,0.43,0.29
8-22-96,0.28,0.46,0.26
8-15-96,0.43,0.37,0.2
8-8-96,0.27,0.42,0.31
8-1-96,0.29,0.38,0.33
7-25-96,0.3,0.32,0.38
7-18-96,0.29,0.45,0.26
7-11-96,0.4,0.35,0.25
7-3-96,0.32,0.44,0.24
6-27-96,0.42,0.41,0.17
6-20-96,0.42,0.32,0.26
6-13-96,0.49,0.28,0.23
6-6-96,0.47,0.28,0.25
5-30-96,0.61,0.29,0.1
5-23-96,0.51,0.35,0.14
5-16-96,0.37,0.4,0.23
5-9-96,0.46,0.38,0.16
5-2-96,0.48,0.31,0.21
4-25-96,0.28,0.4,0.32
4-18-96,0.36,0.38,0.26
4-11-96,0.4,0.42,0.18
4-4-96,0.4,0.43,0.17
3-28-96,0.45,0.31,0.24
3-21-96,0.47,0.31,0.22
3-14-96,0.36,0.35,0.29
3-7-96,0.44,0.28,0.28
2-29-96,0.45,0.28,0.27
2-22-96,0.49,0.22,0.29
2-15-96,0.54,0.21,0.25
2-8-96,0.53,0.31,0.16
2-1-96,0.54,0.31,0.15
1-25-96,0.36,0.4,0.24
1-18-96,0.42,0.29,0.29
1-11-96,0,0,0
1-4-96,0.55,0.18,0.27
12-28-95,0.46,0.34,0.2
12-21-95,0.48,0.28,0.24
12-14-95,0.51,0.23,0.26
12-7-95,0.48,0.28,0.24
11-30-95,0.51,0.3,0.19
11-22-95,0.48,0.18,0.34
11-16-95,0.46,0.31,0.23
11-9-95,0.49,0.35,0.16
11-2-95,0.47,0.34,0.19
10-26-95,0.46,0.33,0.21
10-19-95,0.47,0.32,0.21
10-12-95,0.41,0.3,0.29
10-5-95,0.39,0.37,0.24
9-28-95,0.42,0.27,0.31
9-21-95,0.46,0.25,0.29
9-14-95,0.46,0.32,0.22
9-7-95,0.37,0.36,0.27
8-31-95,0.38,0.42,0.2
8-24-95,0.35,0.28,0.37
8-17-95,0.36,0.43,0.21
8-10-95,0.4,0.3,0.3
8-3-95,0.38,0.34,0.28
7-27-95,0.41,0.26,0.33
7-20-95,0.43,0.3,0.27
7-13-95,0.44,0.18,0.38
7-6-95,0.35,0.34,0.31
6-29-95,0.35,0.28,0.37
6-22-95,0.48,0.21,0.31
6-15-95,0.36,0.31,0.33
6-8-95,0.44,0.25,0.31
6-1-95,0.39,0.34,0.27
5-25-95,0.44,0.26,0.3
5-18-95,0.42,0.23,0.35
5-11-95,0.44,0.26,0.3
5-4-95,0.42,0.27,0.31
4-27-95,0.52,0.29,0.19
4-20-95,0.37,0.27,0.36
4-13-95,0.4,0.23,0.37
4-6-95,0.42,0.25,0.33
3-30-95,0.52,0.23,0.25
3-23-95,0.47,0.3,0.23
3-16-95,0.39,0.41,0.2
3-9-95,0.48,0.34,0.18
3-2-95,0.53,0.26,0.21
2-23-95,0.46,0.37,0.17
2-16-95,0.43,0.37,0.2
2-9-95,0.34,0.43,0.23
2-2-95,0.38,0.37,0.25
1-26-95,0.38,0.37,0.25
1-19-95,0.37,0.39,0.24
1-12-95,0.36,0.42,0.22
1-5-95,0.44,0.31,0.25
12-29-94,0.4,0.43,0.17
12-22-94,0.42,0.25,0.33
12-15-94,0.33,0.35,0.32
12-8-94,0.3,0.35,0.35
11-30-94,0.44,0.3,0.26
11-23-94,0.39,0.32,0.29
11-17-94,0.39,0.22,0.39
11-10-94,0.37,0.31,0.32
11-3-94,0.4,0.35,0.25
10-27-94,0.43,0.38,0.19
10-20-94,0.39,0.33,0.28
10-13-94,0.35,0.39,0.26
10-6-94,0.33,0.39,0.28
9-29-94,0.38,0.32,0.3
9-22-94,0.37,0.36,0.27
9-15-94,0.45,0.25,0.3
9-8-94,0.47,0.33,0.2
9-1-94,0.43,0.34,0.23
8-25-94,0.32,0.39,0.29
8-18-94,0.3,0.4,0.3
8-11-94,0.34,0.37,0.29
8-4-94,0.22,0.52,0.26
7-28-94,0.27,0.42,0.31
7-21-94,0.34,0.38,0.28
7-14-94,0.25,0.4,0.35
7-7-94,0.28,0.32,0.4
6-30-94,0.32,0.37,0.31
6-23-94,0.29,0.45,0.26
6-16-94,0.32,0.42,0.26
6-9-94,0.28,0.47,0.25
6-2-94,0.39,0.36,0.25
5-26-94,0.29,0.33,0.38
5-19-94,0.22,0.36,0.42
5-12-94,0.38,0.32,0.3
5-5-94,0.32,0.32,0.36
4-28-94,0.27,0.35,0.38
4-21-94,0.26,0.41,0.33
4-14-94,0.29,0.23,0.48
4-7-94,0.28,0.31,0.41
3-31-94,0.23,0.33,0.44
3-24-94,0.29,0.37,0.34
3-17-94,0.24,0.41,0.35
3-10-94,0.29,0.34,0.37
3-3-94,0.31,0.42,0.27
2-24-94,0.41,0.3,0.29
2-17-94,0.4,0.36,0.24
2-10-94,0.49,0.27,0.24
2-3-94,0.38,0.29,0.33
1-27-94,0.41,0.25,0.34
1-20-94,0.48,0.26,0.26
1-13-94,0.38,0.31,0.31
1-6-94,0.4,0.33,0.27
12-30-93,0.44,0.28,0.28
12-23-93,0.36,0.31,0.33
12-16-93,0.33,0.38,0.29
12-9-93,0.37,0.39,0.24
12-2-93,0.33,0.32,0.35
11-24-93,0.45,0.3,0.25
11-18-93,0.34,0.31,0.35
11-11-93,0.35,0.3,0.35
11-4-93,0.32,0.36,0.32
10-29-93,0.43,0.33,0.24
10-22-93,0.42,0.3,0.28
10-15-93,0.31,0.38,0.31
10-8-93,0.29,0.37,0.34
10-1-93,0.26,0.34,0.4
9-24-93,0.28,0.4,0.32
9-17-93,0.32,0.34,0.34
9-10-93,0.3,0.3,0.4
9-3-93,0.38,0.33,0.29
8-27-93,0.27,0.35,0.38
8-20-93,0.29,0.41,0.3
8-13-93,0.25,0.41,0.34
8-6-93,0.26,0.42,0.32
7-30-93,0.25,0.45,0.3
7-23-93,0.24,0.43,0.33
7-16-93,0.22,0.44,0.34
7-9-93,0.21,0.45,0.34
7-2-93,0.18,0.44,0.38
6-25-93,0.28,0.38,0.34
6-18-93,0.22,0.35,0.43
6-11-93,0.23,0.36,0.41
6-4-93,0.33,0.39,0.28
5-28-93,0.24,0.37,0.39
5-21-93,0.21,0.34,0.45
5-14-93,0.2,0.41,0.39
5-7-93,0.21,0.45,0.34
4-30-93,0.22,0.37,0.41
4-23-93,0.28,0.42,0.3
4-16-93,0.31,0.35,0.34
4-9-93,0.32,0.39,0.29
4-2-93,0.37,0.36,0.27
3-26-93,0.43,0.34,0.23
3-19-93,0.41,0.32,0.27
3-12-93,0.45,0.33,0.22
3-5-93,0.27,0.36,0.37
2-26-93,0.34,0.32,0.34
2-19-93,0.46,0.27,0.27
2-12-93,0.47,0.31,0.22
2-5-93,0.44,0.34,0.22
1-29-93,0.4,0.37,0.23
1-22-93,0.41,0.38,0.21
1-15-93,0.54,0.32,0.14
1-8-93,0.2,0.49,0.31
1-1-93,0.6,0.27,0.13
12-24-92,0.55,0.3,0.15
12-18-92,0.63,0.27,0.1
12-11-92,0.43,0.42,0.15
12-4-92,0.37,0.39,0.24
11-25-92,0.43,0.37,0.2
11-20-92,0.48,0.38,0.14
11-13-92,0.37,0.44,0.19
11-6-92,0.49,0.27,0.24
10-30-92,0.35,0.35,0.3
10-23-92,0.21,0.32,0.47
10-16-92,0.2,0.24,0.56
10-9-92,0.21,0.35,0.44
10-2-92,0.3,0.35,0.35
9-25-92,0.25,0.34,0.41
9-18-92,0.21,0.42,0.37
9-11-92,0.22,0.39,0.39
9-4-92,0.14,0.44,0.42
8-28-92,0.3,0.37,0.33
8-21-92,0.22,0.34,0.44
8-14-92,0.26,0.37,0.37
8-5-92,0.28,0.39,0.33
7-31-92,0.22,0.47,0.31
7-24-92,0.32,0.44,0.24
7-17-92,0.29,0.4,0.31
7-9-92,0.23,0.42,0.35
7-2-92,0.21,0.44,0.35
6-26-92,0.39,0.34,0.27
6-19-92,0.35,0.37,0.28
6-12-92,0.31,0.46,0.23
6-5-92,0.41,0.4,0.19
5-29-92,0.41,0.43,0.16
5-22-92,0.48,0.24,0.28
5-15-92,0.4,0.37,0.23
5-8-92,0.43,0.31,0.26
5-1-92,0.29,0.36,0.35
4-24-92,0.52,0.34,0.14
4-17-92,0.37,0.38,0.25
4-10-92,0.43,0.27,0.3
4-3-92,0.35,0.42,0.23
3-27-92,0.43,0.35,0.22
3-20-92,0.48,0.29,0.23
3-13-92,0.38,0.35,0.27
3-6-92,0.45,0.29,0.26
2-28-92,0.43,0.36,0.21
2-21-92,0.47,0.25,0.28
2-14-92,0.46,0.28,0.26
2-7-92,0.36,0.39,0.25
1-31-92,0.47,0.26,0.27
1-24-92,0.46,0.25,0.29
1-17-92,0.51,0.21,0.28
1-10-92,0.48,0.27,0.25
1-3-92,0.49,0.2,0.31
12-27-91,0.39,0.29,0.32
12-20-91,0.36,0.3,0.34
12-13-91,0.33,0.36,0.31
12-6-91,0.23,0.32,0.45
11-27-91,0.33,0.27,0.4
11-22-91,0.48,0.32,0.2
11-15-91,0.38,0.33,0.29
11-8-91,0.32,0.36,0.32
11-1-91,0.52,0.12,0.36
10-25-91,0.31,0.36,0.33
10-18-91,0.3,0.31,0.39
10-11-91,0.39,0.37,0.24
10-4-91,0.35,0.3,0.35
9-27-91,0.31,0.38,0.31
9-20-91,0.32,0.48,0.2
9-13-91,0.43,0.39,0.18
9-6-91,0.36,0.31,0.33
8-30-91,0.41,0.4,0.19
8-23-91,0.32,0.36,0.32
8-16-91,0.37,0.33,0.3
8-9-91,0.26,0.45,0.29
8-2-91,0.33,0.36,0.31
7-26-91,0.35,0.42,0.23
7-19-91,0.27,0.51,0.22
7-12-91,0.41,0.39,0.2
7-3-91,0.28,0.39,0.33
6-28-91,0.28,0.37,0.35
6-21-91,0.44,0.4,0.16
6-14-91,0.47,0.31,0.22
6-7-91,0.46,0.37,0.17
5-31-91,0.42,0.35,0.23
5-24-91,0.38,0.39,0.23
5-17-91,0.42,0.32,0.26
5-10-91,0.38,0.34,0.28
5-3-91,0.39,0.33,0.28
4-26-91,0.55,0.28,0.17
4-19-91,0.39,0.39,0.22
4-12-91,0.43,0.32,0.25
4-5-91,0.58,0.22,0.2
3-29-91,0.47,0.28,0.25
3-22-91,0.42,0.31,0.27
3-15-91,0.55,0.22,0.23
3-8-91,0.5,0.21,0.29
3-1-91,0.5,0.18,0.32
2-22-91,0.57,0.2,0.23
2-15-91,0.46,0.3,0.24
2-8-91,0.36,0.28,0.36
2-1-91,0.29,0.29,0.42
1-25-91,0.25,0.25,0.5
1-18-91,0.22,0.27,0.51
1-11-91,0.22,0.3,0.48
1-4-91,0.31,0.39,0.3
12-28-90,0.3,0.3,0.4
12-21-90,0.16,0.34,0.5
12-14-90,0.31,0.31,0.38
12-7-90,0.26,0.33,0.41
11-30-90,0.22,0.33,0.45
11-21-90,0.16,0.37,0.47
11-16-90,0.12,0.33,0.55
11-9-90,0.2,0.32,0.48
11-2-90,0.2,0.36,0.44
10-26-90,0.23,0.19,0.58
10-19-90,0.13,0.2,0.67
10-12-90,0.21,0.27,0.52
10-5-90,0.15,0.26,0.59
9-28-90,0.26,0.2,0.54
9-21-90,0.13,0.31,0.56
9-14-90,0.16,0.33,0.51
9-7-90,0.33,0.18,0.49
8-31-90,0.23,0.16,0.61
8-24-90,0.25,0.24,0.51
8-17-90,0.18,0.23,0.59
8-10-90,0.25,0.21,0.54
8-3-90,0.26,0.28,0.46
7-27-90,0.52,0.24,0.24
7-20-90,0.4,0.3,0.3
7-13-90,0.4,0.3,0.3
7-6-90,0.28,0.34,0.38
6-29-90,0.31,0.31,0.38
6-22-90,0.34,0.32,0.34
6-15-90,0.43,0.32,0.25
6-8-90,0.35,0.35,0.3
6-1-90,0.37,0.28,0.35
5-25-90,0.39,0.32,0.29
5-18-90,0.37,0.35,0.28
5-11-90,0.28,0.38,0.34
5-4-90,0.2,0.35,0.45
4-27-90,0.28,0.35,0.37
4-20-90,0.34,0.43,0.23
4-12-90,0.27,0.56,0.17
4-6-90,0.38,0.37,0.25
3-30-90,0.34,0.35,0.31
3-23-90,0.37,0.39,0.24
3-16-90,0.25,0.35,0.4
3-9-90,0.22,0.42,0.36
3-2-90,0.21,0.37,0.42
2-23-90,0.24,0.38,0.38
2-16-90,0.23,0.43,0.34
2-9-90,0.19,0.3,0.51
2-2-90,0.15,0.37,0.48
1-26-90,0.24,0.38,0.38
1-19-90,0.31,0.49,0.2
1-12-90,0.45,0.38,0.17
1-5-90,0.4,0.3,0.3
12-29-89,0.35,0.31,0.34
12-22-89,0.36,0.32,0.32
12-15-89,0.42,0.3,0.28
12-8-89,0.31,0.41,0.28
12-1-89,0.28,0.4,0.32
11-22-89,0.27,0.4,0.33
11-17-89,0.24,0.28,0.48
11-10-89,0.27,0.37,0.36
11-3-89,0.37,0.31,0.32
10-27-89,0.36,0.33,0.31
10-20-89,0.39,0.28,0.33
10-13-89,0.28,0.52,0.2
10-6-89,0.24,0.43,0.33
9-29-89,0.33,0.38,0.29
9-22-89,0.24,0.37,0.39
9-15-89,0.31,0.44,0.25
9-8-89,0.3,0.3,0.4
9-1-89,0.34,0.3,0.36
8-25-89,0.45,0.24,0.31
8-18-89,0.35,0.28,0.37
8-11-89,0.53,0.21,0.26
8-4-89,0.35,0.3,0.35
7-28-89,0.41,0.25,0.34
7-21-89,0.32,0.39,0.29
7-14-89,0.22,0.3,0.48
7-7-89,0.37,0.32,0.31
6-30-89,0.4,0.34,0.26
6-23-89,0.33,0.22,0.45
6-16-89,0.32,0.37,0.31
6-9-89,0.43,0.34,0.23
6-2-89,0.42,0.27,0.31
5-26-89,0.48,0.31,0.21
5-19-89,0.43,0.38,0.19
5-12-89,0.38,0.43,0.19
5-5-89,0.3,0.4,0.3
4-28-89,0.31,0.4,0.29
4-21-89,0.21,0.51,0.28
4-14-89,0.25,0.42,0.33
4-7-89,0.23,0.45,0.32
3-31-89,0.18,0.42,0.4
3-23-89,0.29,0.41,0.3
3-17-89,0.28,0.43,0.29
3-10-89,0.13,0.52,0.35
3-3-89,0.29,0.35,0.36
2-24-89,0.29,0.45,0.26
2-17-89,0.42,0.41,0.17
2-10-89,0.43,0.31,0.26
2-3-89,0.33,0.44,0.23
1-27-89,0.32,0.49,0.19
1-20-89,0.36,0.47,0.17
1-13-89,0.36,0.44,0.2
1-6-89,0.26,0.51,0.23
12-30-88,0.24,0.54,0.22
12-23-88,0.22,0.46,0.32
12-16-88,0.24,0.54,0.22
12-9-88,0.17,0.44,0.39
12-2-88,0.19,0.47,0.34
11-25-88,0.17,0.44,0.39
11-18-88,0.3,0.34,0.36
11-11-88,0.23,0.56,0.21
11-4-88,0.35,0.46,0.19
10-28-88,0.4,0.38,0.22
10-21-88,0.26,0.51,0.23
10-14-88,0.22,0.46,0.32
10-7-88,0.13,0.49,0.38
9-30-88,0.26,0.44,0.3
9-23-88,0.2,0.53,0.27
9-16-88,0.24,0.46,0.3
9-9-88,0.17,0.52,0.31
9-2-88,0.18,0.43,0.39
8-26-88,0.28,0.4,0.32
8-19-88,0.19,0.53,0.28
8-12-88,0.26,0.48,0.26
8-5-88,0.21,0.49,0.3
7-29-88,0.23,0.54,0.23
7-22-88,0.16,0.58,0.26
7-15-88,0.26,0.37,0.37
7-8-88,0.35,0.5,0.15
7-1-88,0.45,0.38,0.17
6-24-88,0.33,0.44,0.23
6-17-88,0.29,0.5,0.21
6-10-88,0.28,0.49,0.23
6-3-88,0.26,0.62,0.12
5-27-88,0.28,0.52,0.2
5-20-88,0.23,0.52,0.25
5-13-88,0.19,0.56,0.25
5-6-88,0.38,0.42,0.2
4-29-88,0.22,0.48,0.3
4-22-88,0.23,0.57,0.2
4-15-88,0.23,0.53,0.24
4-8-88,0.33,0.48,0.19
4-1-88,0.35,0.45,0.2
3-25-88,0.45,0.38,0.17
3-18-88,0.41,0.49,0.1
3-11-88,0.43,0.4,0.17
3-4-88,0.38,0.4,0.22
2-26-88,0.3,0.51,0.19
2-19-88,0.27,0.49,0.24
2-12-88,0.32,0.46,0.22
2-5-88,0.32,0.53,0.15
1-29-88,0.26,0.45,0.29
1-22-88,0.21,0.48,0.31
1-15-88,0.34,0.4,0.26
1-8-88,0.34,0.46,0.2
12-31-87,0.25,0.49,0.26
12-24-87,0.28,0.52,0.2
12-18-87,0.33,0.4,0.27
12-11-87,0.23,0.45,0.32
12-4-87,0.25,0.33,0.42
11-27-87,0.27,0.46,0.27
11-20-87,0.39,0.42,0.19
11-13-87,0.31,0.41,0.28
11-6-87,0.47,0.31,0.22
10-30-87,0.44,0.23,0.33
10-23-87,0.39,0.3,0.31
10-16-87,0.37,0.3,0.33
10-9-87,0.46,0.39,0.15
10-2-87,0.44,0.26,0.3
9-25-87,0.53,0.17,0.3
9-18-87,0.6,0.29,0.11
9-11-87,0.5,0.23,0.27
9-4-87,0.42,0.17,0.41
8-28-87,0.52,0.18,0.3
8-21-87,0.66,0.28,0.06
8-14-87,0.45,0.35,0.2
8-7-87,0.56,0.15,0.29
7-31-87,0.26,0.48,0.26
7-24-87,0.36,0.5,0.14
